Class_sum,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0,21003,1,G5040,19.5359663,4006,,15,39609,Block 4006,R,S,-154.9979633,150010210034006,001d0000000000003b75,
0.0,0,21800,1,G5040,20.2192095,4006,,15,1489643,Block 4006,R,S,-155.7409732,150010218004006,001d0000000000004358,
0.0,0,20900,1,G5040,19.6671769,4006,,15,32603,Block 4006,R,S,-155.1011777,150010209004006,001d0000000000004420,
0.0,0,21203,1,G5040,19.1996749,4006,,15,5177443,Block 4006,R,S,-155.667195,150010212034006,001d0000000000004d88,
0.0,0,21300,1,G5040,19.3421501,4006,,15,157903866,Block 4006,R,S,-155.711447,150010213004006,001d00000000000053d0,
0.0,0,20900,1,G5040,19.6712362,4007,,15,21364,Block 4007,R,S,-155.1050046,150010209004007,001d00000000000027ce,
0.0,0,21003,1,G5040,19.5291391,4007,,15,85158,Block 4007,R,S,-154.998036,150010210034007,001d0000000000002a85,
0.0,0,20500,1,G5040,19.7106452,4007,,15,49616,Block 4007,R,S,-155.0780228,150010205004007,001d0000000000002d65,
0.0,0,21510,1,G5040,19.5820739,4007,,15,2190342,Block 4007,R,S,-155.9622548,150010215104007,001d0000000000002f88,
0.0,0,21800,1,G5040,20.2321751,4007,,15,811683,Block 4007,R,S,-155.7654093,150010218004007,001d00000000000031e3,
0.0,0,20100,1,G5040,19.7941712,4007,,15,123828,Block 4007,R,S,-155.0920883,150010201004007,001d00000000000033ca,
0.0,0,20802,1,G5040,19.7070256,4007,,15,28817,Block 4007,R,S,-155.0953248,150010208024007,001d0000000000003416,
0.0,0,21203,1,G5040,19.161123,4007,,15,3499756,Block 4007,R,S,-155.6906473,150010212034007,001d00000000000034b7,
0.0,0,21300,1,G5040,19.3369356,4007,,15,39108913,Block 4007,R,S,-155.8370358,150010213004007,001d000000000000456a,
0.0,0,20600,1,G5040,19.6956596,4007,,15,12179,Block 4007,R,S,-155.0594138,150010206004007,001d00000000000047f5,
0.0,0,21203,1,G5040,19.2447664,4008,,15,22599618,Block 4008,R,S,-155.6163802,150010212034008,001d0000000000002900,
0.0,0,21300,1,G5040,19.3799064,4008,,15,27368628,Block 4008,R,S,-155.8427012,150010213004008,001d00000000000038d1,
0.0,0,20500,1,G5040,19.7124578,4008,,15,27686,Block 4008,R,S,-155.0779431,150010205004008,001d0000000000003904,
0.0,0,20100,1,G5040,19.7940039,4008,,15,40012,Block 4008,R,S,-155.0951014,150010201004008,001d000000000000455b,
0.0,0,21003,1,G5040,19.5327573,4008,,15,40830,Block 4008,R,S,-154.9960171,150010210034008,001d00000000000048ad,
0.0,0,20900,1,G5040,19.6669921,4008,,15,583885,Block 4008,R,S,-155.1098187,150010209004008,001d0000000000004bd7,
0.0,0,20600,1,G5040,19.6959426,4008,,15,10015,Block 4008,R,S,-155.0591737,150010206004008,001d0000000000005285,
0.0,0,20900,1,G5040,19.6613863,4009,,15,42465,Block 4009,R,S,-155.1196563,150010209004009,001d0000000000002237,
0.0,0,21800,1,G5040,20.2250288,4009,,15,757317,Block 4009,R,S,-155.7510769,150010218004009,001d0000000000002455,
0.0,0,21203,1,G5040,19.3914272,4009,,15,20024070,Block 4009,R,S,-155.5373434,150010212034009,001d0000000000002a46,
0.0,0,21300,1,G5040,19.2416751,4009,,15,19372796,Block 4009,R,S,-155.8492448,150010213004009,001d0000000000002aee,
0.0,0,20100,1,G5040,19.7961914,4009,,15,42923,Block 4009,R,S,-155.0963901,150010201004009,001d00000000000039ea,
0.0,0,20500,1,G5040,19.7116033,4009,,15,29929,Block 4009,R,S,-155.0793507,150010205004009,001d0000000000003d2e,
0.0,0,21003,1,G5040,19.5342875,4009,,15,29200,Block 4009,R,S,-155.0001096,150010210034009,001d0000000000004143,
0.0,0,20600,1,G5040,19.6975584,4009,,15,144063,Block 4009,R,S,-155.0596739,150010206004009,001d00000000000045b2,
0.0,0,21203,1,G5040,19.4206996,4010,,15,120701553,Block 4010,R,S,-155.4615087,150010212034010,001d0000000000002e0e,
0.0,0,20500,1,G5040,19.7099318,4010,,15,43873,Block 4010,R,S,-155.0801324,150010205004010,001d00000000000037c6,
0.0,0,21003,1,G5040,19.5348464,4010,,15,31939,Block 4010,R,S,-154.9994098,150010210034010,001d0000000000003d9d,
0.0,0,21300,1,G5040,19.2864558,4010,,15,48026041,Block 4010,R,S,-155.8390647,150010213004010,001d00000000000042ae,
0.0,0,20100,1,G5040,19.7997348,4010,,15,69824,Block 4010,R,S,-155.0974069,150010201004010,001d000000000000526d,
0.0,0,20600,1,G5040,19.7006917,4010,,15,128921,Block 4010,R,S,-155.0606527,150010206004010,001d00000000000054a2,
0.0,0,21203,1,G5040,19.3411678,4011,,15,46214691,Block 4011,R,S,-155.4882174,150010212034011,001d00000000000022f6,
0.0,0,21800,1,G5040,20.1555137,4011,,15,17222138,Block 4011,R,S,-155.7175897,150010218004011,001d0000000000002471,
0.0,0,21003,1,G5040,19.5318782,4011,,15,39417,Block 4011,R,S,-154.9976231,150010210034011,001d00000000000027d6,
0.0,0,20100,1,G5040,19.8012236,4011,,15,134090,Block 4011,R,S,-155.1028897,150010201004011,001d00000000000029ba,
0.0,0,21300,1,G5040,19.3133213,4011,,15,41007,Block 4011,R,S,-155.870768,150010213004011,001d0000000000003443,
0.0,0,20500,1,G5040,19.7072877,4011,,15,343414,Block 4011,R,S,-155.0840216,150010205004011,001d0000000000004e6d,
0.0,0,20600,1,G5040,19.7005345,4011,,15,59326,Block 4011,R,S,-155.063651,150010206004011,001d000000000000555d,
0.0,0,21300,1,G5040,19.2681913,4012,,15,184751,Block 4012,R,S,-155.8739093,150010213004012,001d0000000000002248,
0.0,0,20500,1,G5040,19.7062438,4012,,15,1552,Block 4012,R,S,-155.0851885,150010205004012,001d00000000000023c2,
0.0,0,20600,1,G5040,19.7005583,4012,,15,5083,Block 4012,R,S,-155.0647225,150010206004012,001d0000000000003017,
0.0,0,20100,1,G5040,19.8013998,4012,,15,46900,Block 4012,R,S,-155.1082335,150010201004012,001d0000000000003d28,
0.0,0,21203,1,G5040,19.0938138,4012,,15,37237870,Block 4012,R,S,-155.7103005,150010212034012,001d00000000000046ee,
0.0,0,21003,1,G5040,19.5314538,4012,,15,39168,Block 4012,R,S,-154.998404,150010210034012,001d0000000000005489,
0.0,0,21800,1,G5040,20.2379164,4013,,15,246043,Block 4013,R,S,-155.779933,150010218004013,001d0000000000002c7f,
0.0,0,21300,1,G5040,19.2102402,4013,,15,6794208,Block 4013,R,S,-155.7959248,150010213004013,001d0000000000003af2,
0.0,0,20600,1,G5040,19.7005354,4013,,15,35050,Block 4013,R,S,-155.0653959,150010206004013,001d0000000000004291,
0.0,0,21003,1,G5040,19.5279956,4013,,15,43937,Block 4013,R,S,-154.9963006,150010210034013,001d0000000000004599,
0.0,0,20500,1,G5040,19.7054093,4013,,15,78952,Block 4013,R,S,-155.0866032,150010205004013,001d000000000000466c,
0.0,0,20100,1,G5040,19.7979702,4013,,15,274171,Block 4013,R,S,-155.1092917,150010201004013,001d00000000000047ef,
0.0,0,21203,1,G5040,19.1268647,4013,,15,3118790,Block 4013,R,S,-155.6884802,150010212034013,001d0000000000004c58,
0.0,8952,21800,1,G5040,20.2379992,4014,,15,1322397,Block 4014,R,S,-155.7711751,150010218004014,001d0000000000001d4f,
0.0,0,20100,1,G5040,19.7925696,4014,,15,20334,Block 4014,R,S,-155.0948692,150010201004014,001d000000000000256f,
0.0,0,21003,1,G5040,19.5284844,4014,,15,42751,Block 4014,R,S,-154.9955589,150010210034014,001d0000000000002741,
0.0,0,20600,1,G5040,19.7021109,4014,,15,27993,Block 4014,R,S,-155.065497,150010206004014,001d0000000000002c6d,
0.0,0,21300,1,G5040,19.2205395,4014,,15,2290531,Block 4014,R,S,-155.813428,150010213004014,001d000000000000332c,
0.0,0,21203,1,G5040,19.1364952,4014,,15,1442692,Block 4014,R,S,-155.6925317,150010212034014,001d0000000000003cf6,
0.0,0,20500,1,G5040,19.7082716,4014,,15,18791,Block 4014,R,S,-155.0808417,150010205004014,001d00000000000042e5,
0.0,0,20600,1,G5040,19.7012016,4015,,15,60051,Block 4015,R,S,-155.0669047,150010206004015,001d000000000000250d,
0.0,0,21003,1,G5040,19.5294704,4015,,15,41468,Block 4015,R,S,-154.9940308,150010210034015,001d00000000000035b7,
0.0,0,20500,1,G5040,19.7059581,4015,,15,233359,Block 4015,R,S,-155.0801999,150010205004015,001d0000000000003eeb,
0.0,0,21300,1,G5040,19.2128584,4015,,15,2183146,Block 4015,R,S,-155.823755,150010213004015,001d0000000000004235,
0.0,0,21800,1,G5040,20.2290568,4015,,15,259958,Block 4015,R,S,-155.7787079,150010218004015,001d0000000000004502,
0.0,0,20100,1,G5040,19.7916035,4015,,15,135845,Block 4015,R,S,-155.0921114,150010201004015,001d0000000000004e55,
0.0,0,21203,1,G5040,19.1090256,4015,,15,2104068,Block 4015,R,S,-155.6876879,150010212034015,001d0000000000005199,
0.0,3327,21800,1,G5040,20.2355889,4016,,15,287962,Block 4016,R,S,-155.7782159,150010218004016,001d0000000000001fb9,
0.0,0,21300,1,G5040,19.2110644,4016,,15,11550869,Block 4016,R,S,-155.8488754,150010213004016,001d0000000000003369,
0.0,0,20100,1,G5040,19.7897536,4016,,15,45121,Block 4016,R,S,-155.0938382,150010201004016,001d0000000000004916,
0.0,0,20500,1,G5040,19.7092299,4016,,15,48842,Block 4016,R,S,-155.0773125,150010205004016,001d0000000000004a5a,
0.0,0,21203,1,G5040,19.120697,4016,,15,4003749,Block 4016,R,S,-155.675712,150010212034016,001d0000000000004d78,
0.0,0,20600,1,G5040,19.6987423,4016,,15,96842,Block 4016,R,S,-155.0667522,150010206004016,001d0000000000004fb9,
0.0,0,21203,1,G5040,19.1544184,4017,,15,159347913,Block 4017,R,S,-155.6198807,150010212034017,001d00000000000026e6,
0.0,0,21300,1,G5040,19.2003327,4017,,15,1104963,Block 4017,R,S,-155.8629821,150010213004017,001d0000000000002756,
0.0,0,20500,1,G5040,19.708775,4017,,15,74179,Block 4017,R,S,-155.0746697,150010205004017,001d0000000000002e63,
0.0,0,20600,1,G5040,19.6971771,4017,,15,7892,Block 4017,R,S,-155.0653112,150010206004017,001d000000000000303d,
0.0,0,20100,1,G5040,19.7879168,4017,,15,596724,Block 4017,R,S,-155.0979057,150010201004017,001d0000000000003531,
0.0,0,21800,1,G5040,20.234229,4017,,15,66543,Block 4017,R,S,-155.7814883,150010218004017,001d0000000000003aca,
0.0,0,21203,1,G5040,19.0846824,4018,,15,1841461,Block 4018,R,S,-155.611338,150010212034018,001d000000000000214b,
0.0,0,21800,1,G5040,20.2317284,4018,,15,450081,Block 4018,R,S,-155.7869571,150010218004018,001d0000000000002a26,
0.0,0,20100,1,G5040,19.7930184,4018,,15,87911,Block 4018,R,S,-155.0975125,150010201004018,001d0000000000002be2,
0.0,0,20500,1,G5040,19.7105558,4018,,15,9286,Block 4018,R,S,-155.0748346,150010205004018,001d0000000000002e87,
0.0,0,20600,1,G5040,19.6972306,4018,,15,174122,Block 4018,R,S,-155.0633538,150010206004018,001d0000000000002eca,
0.0,0,21300,1,G5040,19.1795715,4018,,15,24682804,Block 4018,R,S,-155.8270866,150010213004018,001d0000000000003711,
0.0,0,21800,1,G5040,20.2352217,4019,,15,60681,Block 4019,R,S,-155.7854055,150010218004019,001d0000000000002715,
0.0,0,20500,1,G5040,19.7103763,4019,,15,25134,Block 4019,R,S,-155.0721273,150010205004019,001d0000000000002cbd,
0.0,0,20100,1,G5040,19.7934841,4019,,15,322399,Block 4019,R,S,-155.1076034,150010201004019,001d00000000000031a7,
0.0,0,21203,1,G5040,19.0753782,4019,,15,1058949,Block 4019,R,S,-155.6192797,150010212034019,001d0000000000003213,
0.0,0,21300,1,G5040,19.1654306,4019,,15,2997403,Block 4019,R,S,-155.8511472,150010213004019,001d0000000000004d6d,
0.0,0,20600,1,G5040,19.6952976,4019,,15,3100,Block 4019,R,S,-155.0631758,150010206004019,001d0000000000004faa,
0.0,6933,21800,1,G5040,20.2171912,4020,,15,1526393,Block 4020,R,S,-155.7973253,150010218004020,001d0000000000001fbe,
0.0,0,20600,1,G5040,19.6950648,4020,,15,14763,Block 4020,R,S,-155.0628028,150010206004020,001d00000000000021d3,
0.0,0,20500,1,G5040,19.7111405,4020,,15,9490,Block 4020,R,S,-155.0717068,150010205004020,001d000000000000273c,
0.0,0,21300,1,G5040,19.1976052,4020,,15,2745843,Block 4020,R,S,-155.8159093,150010213004020,001d00000000000039f7,
0.0,0,20100,1,G5040,19.7955317,4020,,15,305444,Block 4020,R,S,-155.1055511,150010201004020,001d00000000000047ea,
0.0,0,21203,1,G5040,19.173236,4020,,15,1270222,Block 4020,R,S,-155.5565375,150010212034020,001d0000000000005579,
0.0,0,20600,1,G5040,19.6925898,4021,,15,32659,Block 4021,R,S,-155.0642571,150010206004021,001d0000000000002d63,
0.0,0,21800,1,G5040,20.2249126,4021,,15,156077,Block 4021,R,S,-155.7935555,150010218004021,001d0000000000003117,
0.0,0,21203,1,G5040,19.133167,4021,,15,2157305,Block 4021,R,S,-155.5665119,150010212034021,001d0000000000003833,
0.0,0,20500,1,G5040,19.7105901,4021,,15,34303,Block 4021,R,S,-155.0707171,150010205004021,001d0000000000003eb3,
0.0,0,20100,1,G5040,19.7966197,4021,,15,117105,Block 4021,R,S,-155.1006284,150010201004021,001d0000000000004956,
0.0,0,21300,1,G5040,19.1670725,4021,,15,15106886,Block 4021,R,S,-155.805836,150010213004021,001d0000000000005092,
0.0,0,20600,1,G5040,19.6945849,4022,,15,16343,Block 4022,R,S,-155.0627798,150010206004022,001d00000000000021b3,
0.0,0,20100,1,G5040,19.7849947,4022,,15,5653,Block 4022,R,S,-155.0930085,150010201004022,001d00000000000024af,
0.0,0,21203,1,G5040,19.1499385,4022,,15,5762416,Block 4022,R,S,-155.5621383,150010212034022,001d000000000000373f,
0.0,0,21300,1,G5040,19.1591287,4022,,15,1017282,Block 4022,R,S,-155.8394925,150010213004022,001d0000000000004253,
0.0,0,21800,1,G5040,20.2297401,4022,,15,138552,Block 4022,R,S,-155.7830702,150010218004022,001d000000000000433e,
0.0,0,20500,1,G5040,19.710587,4022,,15,38272,Block 4022,R,S,-155.0693548,150010205004022,001d00000000000053ad,
0.0,5158,21800,1,G5040,20.2186123,4023,,15,992896,Block 4023,R,S,-155.7885911,150010218004023,001d0000000000001ce5,
0.0,0,21300,1,G5040,19.1538582,4023,,15,2262968,Block 4023,R,S,-155.848308,150010213004023,001d0000000000002491,
0.0,0,20600,1,G5040,19.6939165,4023,,15,19001,Block 4023,R,S,-155.0622307,150010206004023,001d0000000000003a52,
0.0,0,20500,1,G5040,19.7105849,4023,,15,38501,Block 4023,R,S,-155.0679246,150010205004023,001d0000000000004bf3,
0.0,0,21203,1,G5040,19.1709521,4023,,15,3298490,Block 4023,R,S,-155.579499,150010212034023,001d0000000000004ee2,
0.0,0,20100,1,G5040,19.7844302,4023,,15,33123,Block 4023,R,S,-155.0927864,150010201004023,001d000000000000549c,
0.0,0,20600,1,G5040,19.6944101,4024,,15,45910,Block 4024,R,S,-155.0592702,150010206004024,001d00000000000027f2,
0.0,0,21800,1,G5040,20.2205232,4024,,15,762597,Block 4024,R,S,-155.7834224,150010218004024,001d0000000000002aa6,
0.0,0,21300,1,G5040,19.1431191,4024,,15,2496490,Block 4024,R,S,-155.8396364,150010213004024,001d0000000000003983,
0.0,0,20500,1,G5040,19.7105803,4024,,15,39051,Block 4024,R,S,-155.0664848,150010205004024,001d00000000000039c4,
0.0,0,20100,1,G5040,19.7874723,4024,,15,56682,Block 4024,R,S,-155.0926598,150010201004024,001d0000000000003ebd,
0.0,0,21203,1,G5040,19.0836512,4024,,15,279654,Block 4024,R,S,-155.620976,150010212034024,001d0000000000004e60,
0.0,0,20500,1,G5040,19.7105936,4025,,15,39020,Block 4025,R,S,-155.0650398,150010205004025,001d0000000000002a1d,
0.0,0,21203,1,G5040,19.1073667,4025,,15,6972800,Block 4025,R,S,-155.6014635,150010212034025,001d000000000000424b,
0.0,0,20100,1,G5040,19.7871243,4025,,15,11768,Block 4025,R,S,-155.0935007,150010201004025,001d0000000000004610,
0.0,0,21800,1,G5040,20.2141522,4025,,15,1103248,Block 4025,R,S,-155.7820616,150010218004025,001d00000000000047f2,
0.0,0,21300,1,G5040,19.18351,4025,,15,545920,Block 4025,R,S,-155.8630548,150010213004025,001d0000000000004ab6,
0.0,0,20600,1,G5040,19.6934608,4025,,15,49548,Block 4025,R,S,-155.0590933,150010206004025,001d0000000000004de4,
0.0,0,20600,1,G5040,19.6923106,4026,,15,48992,Block 4026,R,S,-155.062096,150010206004026,001d00000000000024e0,
0.0,0,21203,1,G5040,19.1644297,4026,,15,3301022,Block 4026,R,S,-155.5477364,150010212034026,001d0000000000002795,
0.0,0,20500,1,G5040,19.7105936,4026,,15,4591,Block 4026,R,S,-155.0642351,150010205004026,001d0000000000002aa3,
0.0,0,20100,1,G5040,19.7861058,4026,,15,4620,Block 4026,R,S,-155.0931763,150010201004026,001d0000000000003a0b,
0.0,0,21300,1,G5040,19.4037435,4026,,15,1373040,Block 4026,R,S,-155.765248,150010213004026,001d0000000000004162,
0.0,0,21800,1,G5040,20.2287057,4026,,15,160767,Block 4026,R,S,-155.7748191,150010218004026,001d0000000000004ce9,
0.0,0,21203,1,G5040,19.1195768,4027,,15,3500451,Block 4027,R,S,-155.5817393,150010212034027,001d00000000000029b6,
0.0,0,20500,1,G5040,19.7082447,4027,,15,4762,Block 4027,R,S,-155.0642323,150010205004027,001d0000000000002a86,
0.0,0,21800,1,G5040,20.2317626,4027,,15,112826,Block 4027,R,S,-155.7742367,150010218004027,001d000000000000468f,
0.0,0,20600,1,G5040,19.6926633,4027,,15,35000,Block 4027,R,S,-155.0635065,150010206004027,001d0000000000004791,
0.0,0,20100,1,G5040,19.7866797,4027,,15,101717,Block 4027,R,S,-155.0910526,150010201004027,001d0000000000005571,
0.0,0,20500,1,G5040,19.7082597,4028,,15,38993,Block 4028,R,S,-155.0650395,150010205004028,001d0000000000002515,
0.0,0,20600,1,G5040,19.6906686,4028,,15,28836,Block 4028,R,S,-155.0624466,150010206004028,001d000000000000255c,
0.0,0,20100,1,G5040,19.7861952,4028,,15,146565,Block 4028,R,S,-155.0892191,150010201004028,001d0000000000003092,
0.0,0,21800,1,G5040,20.1995923,4028,,15,3282943,Block 4028,R,S,-155.8043093,150010218004028,001d00000000000030bc,
0.0,0,21203,1,G5040,19.2296247,4028,,15,21730641,Block 4028,R,S,-155.5724721,150010212034028,001d0000000000004c84,
0.0,11656,20100,1,G5040,19.7806971,4029,,15,314671,Block 4029,R,S,-155.0895864,150010201004029,001d0000000000001ce9,
0.0,0,20500,1,G5040,19.7082677,4029,,15,38453,Block 4029,R,S,-155.0664776,150010205004029,001d0000000000002130,
0.0,0,21800,1,G5040,20.2088206,4029,,15,93644,Block 4029,R,S,-155.7963245,150010218004029,001d0000000000003a3a,
0.0,0,21203,1,G5040,19.2480976,4029,,15,1530589,Block 4029,R,S,-155.6001926,150010212034029,001d0000000000003c77,
0.0,0,20600,1,G5040,19.6826829,4029,,15,235537,Block 4029,R,S,-155.0588747,150010206004029,001d0000000000003e17,
0.0,0,20600,1,G5040,19.6876134,4030,,15,152273,Block 4030,R,S,-155.0599442,150010206004030,001d0000000000003287,
0.0,0,20100,1,G5040,19.7821082,4030,,15,19811,Block 4030,R,S,-155.0931538,150010201004030,001d00000000000041ee,
0.0,0,21203,1,G5040,19.2430535,4030,,15,1374420,Block 4030,R,S,-155.6263833,150010212034030,001d000000000000494a,
0.0,0,20500,1,G5040,19.7082632,4030,,15,38772,Block 4030,R,S,-155.0679161,150010205004030,001d0000000000004af8,
0.0,0,21800,1,G5040,20.2215045,4030,,15,456277,Block 4030,R,S,-155.7988632,150010218004030,001d00000000000053fc,
0.0,0,20100,1,G5040,19.7836021,4031,,15,220950,Block 4031,R,S,-155.098082,150010201004031,001d0000000000002b7e,
0.0,0,20500,1,G5040,19.7082696,4031,,15,39156,Block 4031,R,S,-155.0693578,150010205004031,001d000000000000378c,
0.0,0,21203,1,G5040,19.1405225,4031,,15,24047704,Block 4031,R,S,-155.5317846,150010212034031,001d0000000000003cfc,
0.0,0,20600,1,G5040,19.6874567,4031,,15,236731,Block 4031,R,S,-155.0634755,150010206004031,001d0000000000005169,
0.0,0,21800,1,G5040,20.1956046,4031,,15,1274830,Block 4031,R,S,-155.7956357,150010218004031,001d0000000000005229,
0.0,0,20100,1,G5040,19.7856131,4032,,15,555836,Block 4032,R,S,-155.107331,150010201004032,001d0000000000002ae1,
0.0,0,21203,1,G5040,19.1394108,4032,,15,1130741,Block 4032,R,S,-155.5104689,150010212034032,001d0000000000002b18,
0.0,0,21800,1,G5040,20.2076284,4032,,15,86736,Block 4032,R,S,-155.7899708,150010218004032,001d0000000000002ed3,
0.0,0,20600,1,G5040,19.689091,4032,,15,21178,Block 4032,R,S,-155.0632881,150010206004032,001d000000000000330e,
0.0,0,20500,1,G5040,19.7082629,4032,,15,35002,Block 4032,R,S,-155.0707211,150010205004032,001d0000000000003d26,
0.0,0,20100,1,G5040,19.789418,4033,,15,205619,Block 4033,R,S,-155.1038525,150010201004033,001d0000000000002488,
0.0,0,20600,1,G5040,19.6923693,4033,,15,77958,Block 4033,R,S,-155.0651893,150010206004033,001d00000000000034ad,
0.0,0,21800,1,G5040,20.2170897,4033,,15,933446,Block 4033,R,S,-155.7765382,150010218004033,001d0000000000003a7a,
0.0,0,20500,1,G5040,19.7082729,4033,,15,34895,Block 4033,R,S,-155.0720064,150010205004033,001d00000000000048cd,
0.0,0,21203,1,G5040,19.1446123,4033,,15,258239,Block 4033,R,S,-155.5171123,150010212034033,001d0000000000004f1c,
0.0,0,20500,1,G5040,19.7075797,4034,,15,49613,Block 4034,R,S,-155.0764675,150010205004034,001d0000000000002690,
0.0,0,21203,1,G5040,19.1410264,4034,,15,2045,Block 4034,R,S,-155.5158295,150010212034034,001d0000000000004982,
0.0,0,21800,1,G5040,20.2268048,4034,,15,365513,Block 4034,R,S,-155.7700358,150010218004034,001d0000000000004a08,
0.0,0,20600,1,G5040,19.6784081,4034,,15,166600,Block 4034,R,S,-155.0572841,150010206004034,001d0000000000004f94,
0.0,0,20100,1,G5040,19.7916696,4034,,15,311093,Block 4034,R,S,-155.1035899,150010201004034,001d0000000000005289,
0.0,0,20500,1,G5040,19.7055548,4035,,15,948,Block 4035,R,S,-155.0873459,150010205004035,001d000000000000276e,
0.0,0,20100,1,G5040,19.7825761,4035,,15,314974,Block 4035,R,S,-155.1080578,150010201004035,001d0000000000002db2,
0.0,0,21800,1,G5040,20.1869806,4035,,15,8182209,Block 4035,R,S,-155.8101256,150010218004035,001d000000000000319f,
0.0,0,21203,1,G5040,19.1537765,4035,,15,2547544,Block 4035,R,S,-155.5016276,150010212034035,001d000000000000421d,
0.0,0,20600,1,G5040,19.6771404,4035,,15,155308,Block 4035,R,S,-155.0607549,150010206004035,001d00000000000049f0,
0.0,26,20600,1,G5040,19.6737126,4036,,15,662403,Block 4036,R,S,-155.0609309,150010206004036,001d0000000000001c5e,
0.0,100567,21800,1,G5040,20.2019193,4036,,15,4325829,Block 4036,R,S,-155.8250876,150010218004036,001d0000000000001f6b,
0.0,0,21203,1,G5040,19.0655476,4036,,15,953505,Block 4036,R,S,-155.6682014,150010212034036,001d00000000000022ad,
0.0,0,20500,1,G5040,19.7048573,4036,,15,1227,Block 4036,R,S,-155.0861803,150010205004036,001d00000000000041c9,
0.0,0,20100,1,G5040,19.7991024,4036,,15,276322,Block 4036,R,S,-155.1027827,150010201004036,001d0000000000004eb0,
0.0,0,20600,1,G5040,19.6754556,4037,,15,11919,Block 4037,R,S,-155.064276,150010206004037,001d0000000000002b5c,
0.0,0,20100,1,G5040,19.7973315,4037,,15,69298,Block 4037,R,S,-155.1020139,150010201004037,001d0000000000003d7f,
0.0,0,21203,1,G5040,19.0867357,4037,,15,8101890,Block 4037,R,S,-155.6755846,150010212034037,001d000000000000486f,
0.0,0,21800,1,G5040,20.2053962,4037,,15,238740,Block 4037,R,S,-155.8315595,150010218004037,001d00000000000049b6,
0.0,0,21203,1,G5040,19.0901374,4038,,15,2742427,Block 4038,R,S,-155.5589164,150010212034038,001d000000000000344f,
0.0,0,21800,1,G5040,20.2025662,4038,,15,706128,Block 4038,R,S,-155.8356875,150010218004038,001d0000000000003987,
0.0,0,20600,1,G5040,19.6825328,4038,,15,255775,Block 4038,R,S,-155.0630718,150010206004038,001d0000000000004814,
0.0,0,20600,1,G5040,19.6778919,4039,,15,18977,Block 4039,R,S,-155.0646588,150010206004039,001d0000000000002f24,
0.0,0,21203,1,G5040,19.111071,4039,,15,5641727,Block 4039,R,S,-155.5590278,150010212034039,001d0000000000003f4d,
0.0,0,21800,1,G5040,20.2090473,4039,,15,500353,Block 4039,R,S,-155.8283825,150010218004039,001d000000000000453d,
0.0,0,21203,1,G5040,19.1185383,4040,,15,1273620,Block 4040,R,S,-155.5687626,150010212034040,001d0000000000002cc1,
0.0,0,21800,1,G5040,20.176362,4040,,15,3651324,Block 4040,R,S,-155.8227292,150010218004040,001d0000000000003019,
0.0,0,20600,1,G5040,19.6746768,4040,,15,423643,Block 4040,R,S,-155.0531318,150010206004040,001d0000000000004e2c,
0.0,41802,21800,1,G5040,20.1323961,4041,,15,25655768,Block 4041,R,S,-155.7822987,150010218004041,001d0000000000001e2b,
0.0,0,21203,1,G5040,19.1077572,4041,,15,1043589,Block 4041,R,S,-155.5688362,150010212034041,001d0000000000004530,
0.0,0,21203,1,G5040,19.1083963,4042,,15,1717034,Block 4042,R,S,-155.579254,150010212034042,001d0000000000002696,
0.0,0,21800,1,G5040,20.1790933,4042,,15,6499716,Block 4042,R,S,-155.787058,150010218004042,001d000000000000360b,
0.0,0,21800,1,G5040,20.2134371,4043,,15,2467673,Block 4043,R,S,-155.7707486,150010218004043,001d0000000000003db4,
0.0,0,21203,1,G5040,19.0987789,4043,,15,1958417,Block 4043,R,S,-155.5775685,150010212034043,001d0000000000005313,
0.0,0,21800,1,G5040,20.2258875,4044,,15,190897,Block 4044,R,S,-155.7636894,150010218004044,001d0000000000002b30,
0.0,0,21203,1,G5040,19.0879815,4044,,15,3859219,Block 4044,R,S,-155.5860572,150010212034044,001d0000000000005121,
0.0,0,21203,1,G5040,19.0827943,4045,,15,1717297,Block 4045,R,S,-155.5997901,150010212034045,001d00000000000049c3,
0.0,0,21800,1,G5040,20.2278364,4045,,15,215887,Block 4045,R,S,-155.7606547,150010218004045,001d0000000000004b32,
0.0,0,21203,1,G5040,19.0738436,4046,,15,2054097,Block 4046,R,S,-155.5985314,150010212034046,001d00000000000047dd,
0.0,0,21203,1,G5040,19.0772662,4047,,15,1675219,Block 4047,R,S,-155.5797071,150010212034047,001d0000000000002377,
0.0,0,21800,1,G5040,20.2103008,4047,,15,255625,Block 4047,R,S,-155.7931797,150010218004047,001d0000000000003ea2,
0.0,0,21203,1,G5040,19.0664456,4048,,15,1487261,Block 4048,R,S,-155.5954474,150010212034048,001d00000000000021ed,
0.0,0,21800,1,G5040,20.163085,4048,,15,115354,Block 4048,R,S,-155.8023977,150010218004048,001d0000000000004eea,
0.0,0,21203,1,G5040,19.0710455,4049,,15,844238,Block 4049,R,S,-155.6100947,150010212034049,001d00000000000033f6,
0.0,0,21800,1,G5040,20.2217643,4050,,15,39452,Block 4050,R,S,-155.7473563,150010218004050,001d00000000000024b9,
